Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL3393373,,0,436.99,0,4.9,(S)-13,NC[C@H]1CC[C@H](C(=O)N[C@@H](Cc2ccccc2)c2nc(-c3ccccc3)c(Cl)[nH]2)CC1,Ki,'=',12,nM,7.92,,,UO_0000065,18.13,0.35,3.02,9.45,FALSE,CHEMBL3395462,Inhibition of human coagulation factor 11a after 10 to 120 mins,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3393047,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2015,None,
CHEMBL3580756,,0,681.54,1,3.49,10,COC(=O)Nc1ccc(-c2nc([C@H](CC(=O)N3CCN(C(C)=O)CC3)NC(=O)/C=C/c3cc(Cl)ccc3-n3cnnn3)[nH]c2Cl)cc1,Ki,'=',0.6,nM,9.22,,,UO_0000065,13.53,0.27,5.73,5.11,FALSE,CHEMBL3584521,Inhibition of human coagulation factor 11a using p-nitroaniline as substrate assessed as substrate hydrolysis by spectrophotometry,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3580601,1,Scientific Literature,ACS Med. Chem. Lett.,2015,None,
CHEMBL3676158,,0,657.56,2,6.53,9,COC(=O)Nc1ccc2c(c1)CCCCc1cccc(c1)C[C@H](NC(=O)/C=C/c1cc(Cl)ccc1-n1cnnn1)c1nc-2c(Cl)[nH]1,Ki,'=',8.2,nM,8.09,,,UO_0000065,12.3,0.24,1.56,5.79,FALSE,CHEMBL4045381,Inhibition of human F11a using peptide substrate by spectrophotometry,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4043146,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,
CHEMBL4092939,,0,624.06,1,4.24,6,COC(=O)Nc1ccc2c(c1)CNC(=O)c1ccc(cc1)C[C@H](NC(=O)/C=C/c1cc(Cl)ccc1-n1cnnn1)c1nc-2c[nH]1,Ki,'=',6400,nM,5.19,,,UO_0000065,8.32,0.16,0.95,3.08,FALSE,CHEMBL4045381,Inhibition of human F11a using peptide substrate by spectrophotometry,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4043146,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,
CHEMBL4089256,,0,546.98,1,2.83,13,Cc1c2c(nn1C)CCN(C(=O)/C=C/c1cc(Cl)ccc1-n1cnnn1)C2C(=O)Nc1ccc(C(=O)O)cc1,Ki,'=',29,nM,7.54,,,UO_0000065,13.78,0.26,4.71,5.09,FALSE,CHEMBL4032027,Inhibition of human factor 11a using pyro-Glu-Pro-Arg-pNA as substrate at 37 degC after 10 to 120 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4028883,1,Scientific Literature,J Med Chem,2017,None,
CHEMBL3127370,,0,504.59,2,5.3,"()-16, enantiomer 1",CC1(c2ccccc2)CC(c2cccc(-c3ccc(C(N)=O)cc3C(=O)O)c2)Nc2ccc(C(=N)N)cc21,Ki,'=',335,nM,6.47,,,UO_0000065,12.83,0.23,1.17,4.55,FALSE,CHEMBL3129742,Binding affinity to human factor 11a assessed as release of p-nitroaniline after 10 to 120 mins by spectrophotometric analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3124891,1,Scientific Literature,J. Med. Chem.,2014,None,
CHEMBL3127370,,0,504.59,2,5.3,"()-16, enantiomer 1",CC1(c2ccccc2)CC(c2cccc(-c3ccc(C(N)=O)cc3C(=O)O)c2)Nc2ccc(C(=N)N)cc21,Ki,'=',0.39,nM,9.41,,,UO_0000065,18.65,0.34,4.11,6.61,FALSE,CHEMBL3129742,Binding affinity to human factor 11a assessed as release of p-nitroaniline after 10 to 120 mins by spectrophotometric analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3124891,1,Scientific Literature,J. Med. Chem.,2014,None,
CHEMBL3398642,,0,569.03,1,5,(S)-23,COC(=O)Nc1ccc(-c2c[nH]c([C@H](Cc3ccccc3)NC(=O)/C=C/c3cc(Cl)ccc3-n3cnnn3)n2)cc1,Ki,'=',6.7,nM,8.17,,,UO_0000065,14.36,0.27,3.17,5.85,FALSE,CHEMBL3784478,Competitive inhibition of human coagulation factor 11a assessed as reduction in release of p-nitroaniline after 10 to 120 mins by Michaelis-Menten equation analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3779805,1,Scientific Literature,Bioorg. Med. Chem.,2016,None,
CHEMBL3781550,,0,487.6,0,4.49,(S)-21,COC(=O)Nc1ccc(-c2cc([C@H](Cc3ccccc3)NC(=O)[C@H]3CC[C@H](CN)CC3)ncn2)cc1,Ki,'=',9.1,nM,8.04,,,UO_0000065,16.49,0.31,3.55,6.74,FALSE,CHEMBL3784478,Competitive inhibition of human coagulation factor 11a assessed as reduction in release of p-nitroaniline after 10 to 120 mins by Michaelis-Menten equation analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3779805,1,Scientific Literature,Bioorg. Med. Chem.,2016,None,
CHEMBL3393386,,0,468.61,0,4.37,(S)-2,NC[C@H]1CC[C@H](C(=O)N[C@@H](Cc2ccccc2)c2cc(-c3ccc4c(N)n[nH]c4c3)ccn2)CC1,Ki,'=',7.2,nM,8.14,,,UO_0000065,17.38,0.32,3.77,6.64,FALSE,CHEMBL3784478,Competitive inhibition of human coagulation factor 11a assessed as reduction in release of p-nitroaniline after 10 to 120 mins by Michaelis-Menten equation analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3779805,1,Scientific Literature,Bioorg. Med. Chem.,2016,None,
CHEMBL3663890,,0,744.27,2,6.3,BDBM170416,CCOC(=O)c1ccc(NC(=O)C2c3cccc(OCCC4CCN(C)CC4)c3CC(C)(C)N2C(=O)/C=C/c2c(-n3cnnn3)ccc(Cl)c2F)cc1,Ki,'=',100,nM,7,,314394,UO_0000065,9.41,0.18,0.7,5.31,FALSE,CHEMBL3705835,"In Vitro Assay: The effectiveness of compounds of the present invention as inhibitors of the coagulation factors XIa, VIIa, IXa, Xa, XIIa, plasma kallikrein or thrombin, can be determined using a relevant purified serine protease, respectively, and an appropriate synthetic substrate. The rate of hydrolysis of the chromogenic or fluorogenic substrate by the relevant serine protease was measured both in the absence and presence of compounds of the present invention. Hydrolysis of the substrate resulted in the release of pNA (para nitroaniline), which was monitored spectrophotometrically by measuring the increase in absorbance at 405 nm, or the release of AMC (amino methylcoumarin), which was monitored spectrofluorometrically by measuring the increase in emission at 460 nm with excitation at 380 nm. A decrease in the rate of absorbance or fluorescence change in the presence of inhibitor is indicative of enzyme inhibition. Such methods are known to one skilled in the art.",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3639111,37,BindingDB Database,,2015,None,
CHEMBL3699172,,0,608.01,3,2.21,BDBM142869,COC(=O)Nc1ccc2c(c1)NC(=O)CC(O)C(O)C[C@H](NC(=O)/C=C/c1cc(Cl)ccc1-n1cnnn1)c1nc-2c[nH]1,Ki,'=',192,nM,6.72,,279146,UO_0000065,11.05,0.21,4.51,3.21,FALSE,CHEMBL3706025,"In Vitro Assay: The effectiveness of compounds of the present invention as inhibitors of the coagulation Factors XIa, VIIa, IXa, Xa, XIIa, plasma kallikrein or thrombin, can be determined using a relevant purified serine protease, respectively, and an appropriate synthetic substrate. The rate of hydrolysis of the chromogenic or fluorogenic substrate by the relevant serine protease was measured both in the absence and presence of compounds of the present invention. Hydrolysis of the substrate resulted in the release of pNA (para nitroaniline), which was monitored spectrophotometrically by measuring the increase in absorbance at 405 nm, or the release of AMC (amino methylcoumarin), which was monitored spectrofluorometrically by measuring the increase in emission at 460 nm with excitation at 380 nm. A decrease in the rate of absorbance or fluorescence change in the presence of inhibitor is indicative of enzyme inhibition. Such methods are known to one skilled in the art.",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3638593,37,BindingDB Database,,2015,None,
CHEMBL3699204,,0,502.58,1,4.6,BDBM142901,COC(=O)Nc1ccc2c(c1)NC(=O)CCCC[C@H](NC(=O)c1ccc3c(c1)CCCN3)c1nc-2c[nH]1,Ki,'=',311,nM,6.51,,279153,UO_0000065,12.95,0.24,1.91,4.74,FALSE,CHEMBL3706025,"In Vitro Assay: The effectiveness of compounds of the present invention as inhibitors of the coagulation Factors XIa, VIIa, IXa, Xa, XIIa, plasma kallikrein or thrombin, can be determined using a relevant purified serine protease, respectively, and an appropriate synthetic substrate. The rate of hydrolysis of the chromogenic or fluorogenic substrate by the relevant serine protease was measured both in the absence and presence of compounds of the present invention. Hydrolysis of the substrate resulted in the release of pNA (para nitroaniline), which was monitored spectrophotometrically by measuring the increase in absorbance at 405 nm, or the release of AMC (amino methylcoumarin), which was monitored spectrofluorometrically by measuring the increase in emission at 460 nm with excitation at 380 nm. A decrease in the rate of absorbance or fluorescence change in the presence of inhibitor is indicative of enzyme inhibition. Such methods are known to one skilled in the art.",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3638593,37,BindingDB Database,,2015,None,
CHEMBL4090854,,0,590.04,1,4.66,2,COC(=O)Nc1ccc2c(c1)NC(=O)CCCCC[C@H](NC(=O)/C=C/c1cc(Cl)ccc1-n1cnnn1)c1nc-2c[nH]1,Ki,'=',3.2,nM,8.49,,,UO_0000065,14.4,0.28,3.83,5.03,TRUE,CHEMBL4056973,Inhibition of human Factor XIa using S-2366 as chromogenic substrate after 60 mins by Lineweaver-Burk plot analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4052741,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,
CHEMBL3398641,,0,603.47,2,5.65,1,COC(=O)Nc1ccc(-c2nc([C@H](Cc3ccccc3)NC(=O)/C=C/c3cc(Cl)ccc3-n3cnnn3)[nH]c2Cl)cc1,Ki,'=',5.8,nM,8.24,,,UO_0000065,13.65,0.27,2.59,5.9,FALSE,CHEMBL3993696,Inhibition of human coagulation factor 11a using pyroGlu-Pro-Arg-pNA as substrate after 10 to 120 mins at 37 degC by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3992532,1,Scientific Literature,J Med Chem,2017,None,
CHEMBL4101043,,0,611.49,2,5.75,12,COC(=O)Nc1ccc2c(c1)OCCCCCC[C@H](NC(=O)/C=C/c1cc(Cl)ccc1-n1cnnn1)c1nc-2c(Cl)[nH]1,Ki,'=',76,nM,7.12,,,UO_0000065,11.64,0.23,1.37,4.78,FALSE,CHEMBL3993696,Inhibition of human coagulation factor 11a using pyroGlu-Pro-Arg-pNA as substrate after 10 to 120 mins at 37 degC by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3992532,1,Scientific Literature,J Med Chem,2017,None,
CHEMBL3699191,,0,554.43,2,6.11,BDBM142888,COC(=O)Nc1ccc2c(c1)NC(=O)CC/C=C/C[C@H](NC(=O)/C=C/c1cccc(Cl)c1)c1nc-2c(Cl)[nH]1,Ki,'=',9,nM,8.05,,279195,UO_0000065,14.51,0.29,1.94,6.43,FALSE,CHEMBL3706025,"In Vitro Assay: The effectiveness of compounds of the present invention as inhibitors of the coagulation Factors XIa, VIIa, IXa, Xa, XIIa, plasma kallikrein or thrombin, can be determined using a relevant purified serine protease, respectively, and an appropriate synthetic substrate. The rate of hydrolysis of the chromogenic or fluorogenic substrate by the relevant serine protease was measured both in the absence and presence of compounds of the present invention. Hydrolysis of the substrate resulted in the release of pNA (para nitroaniline), which was monitored spectrophotometrically by measuring the increase in absorbance at 405 nm, or the release of AMC (amino methylcoumarin), which was monitored spectrofluorometrically by measuring the increase in emission at 460 nm with excitation at 380 nm. A decrease in the rate of absorbance or fluorescence change in the presence of inhibitor is indicative of enzyme inhibition. Such methods are known to one skilled in the art.",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3638593,37,BindingDB Database,,2015,None,
CHEMBL3699231,,0,645.12,3,5.34,BDBM142929,CCOC(=O)C1CCCC[C@H](NC(=O)/C=C/c2cc(Cl)ccc2-n2cnnn2)c2cc(ccn2)-c2ccc(NC(=O)OC)cc2N1,Ki,'=',572,nM,6.24,,279202,UO_0000065,9.68,0.19,0.9,3.85,FALSE,CHEMBL3706025,"In Vitro Assay: The effectiveness of compounds of the present invention as inhibitors of the coagulation Factors XIa, VIIa, IXa, Xa, XIIa, plasma kallikrein or thrombin, can be determined using a relevant purified serine protease, respectively, and an appropriate synthetic substrate. The rate of hydrolysis of the chromogenic or fluorogenic substrate by the relevant serine protease was measured both in the absence and presence of compounds of the present invention. Hydrolysis of the substrate resulted in the release of pNA (para nitroaniline), which was monitored spectrophotometrically by measuring the increase in absorbance at 405 nm, or the release of AMC (amino methylcoumarin), which was monitored spectrofluorometrically by measuring the increase in emission at 460 nm with excitation at 380 nm. A decrease in the rate of absorbance or fluorescence change in the presence of inhibitor is indicative of enzyme inhibition. Such methods are known to one skilled in the art.",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3638593,37,BindingDB Database,,2015,None,
CHEMBL4063912,,0,712.16,1,4.21,38,CCOC(=O)[C@H]1CCCN(C(=O)c2cccc3c2CCN(C(=O)/C=C/c2cc(Cl)ccc2-n2cnnn2)C3C(=O)Nc2ccc(C(=O)O)cc2)C1,Ki,'=',6,nM,8.22,,,UO_0000065,11.54,0.22,4.01,4.65,FALSE,CHEMBL4032027,Inhibition of human factor 11a using pyro-Glu-Pro-Arg-pNA as substrate at 37 degC after 10 to 120 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4028883,1,Scientific Literature,J Med Chem,2017,None,
CHEMBL3127469,,0,491.55,1,5.72,12,N=C(N)c1ccc2c(c1)[C@@H](c1ccccc1)C[C@@H](c1cccc(-c3ccc(C(=O)O)cc3C(=O)O)c1)N2,Ki,'=',3.9,nM,8.41,,,UO_0000065,17.11,0.31,2.69,6.16,FALSE,CHEMBL3129742,Binding affinity to human factor 11a assessed as release of p-nitroaniline after 10 to 120 mins by spectrophotometric analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3124891,1,Scientific Literature,J. Med. Chem.,2014,None,
CHEMBL3699214,,0,677.56,3,5.05,BDBM142912,COC(=O)Nc1ccc2c(c1)N[C@H](c1nn(N)cc1Cl)CCCC[C@H](NC(=O)/C=C/c1cc(Cl)ccc1-n1cnnn1)c1nc-2c[nH]1,Ki,'=',3851,nM,5.41,,279166,UO_0000065,7.99,0.16,0.36,2.77,FALSE,CHEMBL3706025,"In Vitro Assay: The effectiveness of compounds of the present invention as inhibitors of the coagulation Factors XIa, VIIa, IXa, Xa, XIIa, plasma kallikrein or thrombin, can be determined using a relevant purified serine protease, respectively, and an appropriate synthetic substrate. The rate of hydrolysis of the chromogenic or fluorogenic substrate by the relevant serine protease was measured both in the absence and presence of compounds of the present invention. Hydrolysis of the substrate resulted in the release of pNA (para nitroaniline), which was monitored spectrophotometrically by measuring the increase in absorbance at 405 nm, or the release of AMC (amino methylcoumarin), which was monitored spectrofluorometrically by measuring the increase in emission at 460 nm with excitation at 380 nm. A decrease in the rate of absorbance or fluorescence change in the presence of inhibitor is indicative of enzyme inhibition. Such methods are known to one skilled in the art.",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3638593,37,BindingDB Database,,2015,None,
CHEMBL4095863,,0,528.96,1,3.79,16,O=C(O)c1cccc(NC(=O)[C@@H]2c3ccccc3CCN2C(=O)/C=C/c2cc(Cl)ccc2-n2cnnn2)c1,Ki,'=',290,nM,6.54,,,UO_0000065,12.36,0.23,2.75,5.02,FALSE,CHEMBL4032027,Inhibition of human factor 11a using pyro-Glu-Pro-Arg-pNA as substrate at 37 degC after 10 to 120 mins by spectrophotometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4028883,1,Scientific Literature,J Med Chem,2017,None,
CHEMBL3660190,,0,704.89,2,3.15,BDBM108116,COC(=O)c1cccc(CS(=O)(=O)N[C@H](CCCc2ccccc2)C(=O)N[C@@H](CCC2CCNCC2)C(=O)NCc2ccc(C(=N)N)cc2)c1,Ki,'=',500,nM,6.3,,228245,UO_0000065,8.94,0.17,3.15,3.27,FALSE,CHEMBL3705559,"Inhibition Assay: Inhibition of human FXIa was determined by the method described in [0092]-[0098] using activated human Factor XI from Enzyme Research Laboratories at 96 ng/mL and H-D-Lys(Cbo)-Pro-Arg-pNA (Pefachrome PCa) at 5 mM, 4 mM, and 2 mM as substrate; results are reported as Ki values (nanomolar).",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3639037,37,BindingDB Database,,2013,None,
CHEMBL3260339,,0,655.95,2,7.6,2,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](N1CCC(c3c(Br)ccc(Cl)c3F)=CC1=O)c1cc-2ccn1,Ki,'=',0.08,nM,10.1,,,UO_0000065,15.39,0.33,2.5,10.03,FALSE,CHEMBL3271330,Inhibition of human coagulation factor 11a after 20 to 180 mins,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL3259657,1,Scientific Literature,ACS Med. Chem. Lett.,2014,None,
CHEMBL4065103,,0,560,2,6.11,27,COC(=O)Nc1ccc2c(c1)NC(=O)C[C@@H](C)CCC[C@H](NC(=O)c1c(F)cc(C)cc1F)c1nc-2c(Cl)[nH]1,Ki,'=',44,nM,7.36,,,UO_0000065,13.14,0.26,1.25,5.88,FALSE,CHEMBL4056973,Inhibition of human Factor XIa using S-2366 as chromogenic substrate after 60 mins by Lineweaver-Burk plot analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4052741,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,
CHEMBL4059590,,0,604.07,1,4.9,5; diastereomer A,COC(=O)Nc1ccc2c(c1)NC(=O)C(C)CCCC[C@H](NC(=O)/C=C/c1cc(Cl)ccc1-n1cnnn1)c1nc-2c[nH]1,Ki,'=',6.5,nM,8.19,,,UO_0000065,13.55,0.26,3.29,4.85,FALSE,CHEMBL4056973,Inhibition of human Factor XIa using S-2366 as chromogenic substrate after 60 mins by Lineweaver-Burk plot analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4052741,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,
CHEMBL4070961,,0,604.07,1,4.9,8,COC(=O)Nc1ccc2c(c1)NC(=O)C[C@@H](C)CCC[C@H](NC(=O)/C=C/c1cc(Cl)ccc1-n1cnnn1)c1nc-2c[nH]1,Ki,'=',0.69,nM,9.16,,,UO_0000065,15.17,0.29,4.26,5.43,FALSE,CHEMBL4056973,Inhibition of human Factor XIa using S-2366 as chromogenic substrate after 60 mins by Lineweaver-Burk plot analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4052741,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,
CHEMBL4455657,,0,595.06,2,5.65,3,COC(=O)Nc1ccc(-c2c[nH]c([C@@H]3[C@@H](c4ccccc4)CCN3C(=O)/C=C/c3cc(Cl)ccc3-n3cnnn3)n2)cc1,Ki,'=',372,nM,6.43,,,UO_0000065,10.8,0.2,0.78,4.91,FALSE,CHEMBL4400096,Inhibition of activated coagulation factor 11 (unknown origin) assessed as inhibitory constant,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4396948,1,Scientific Literature,Bioorg Med Chem Lett,2019,None,
CHEMBL4463167,,0,549.03,2,5.78,12,COC(=O)Nc1ccc2c(c1)NC(=O)CC/C=C/C[C@H](N1CCC(c3cccc(Cl)c3)NC1=O)c1nc-2c[nH]1,Ki,'=',4.8,nM,8.32,,,UO_0000065,15.15,0.29,2.54,6.48,FALSE,CHEMBL4400097,Inhibition of activated human coagulation factor 11 using pyroGlu-Pro-Arg-pNA as substrate incubated for 10 to 120 mins by spectrofluorometric method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4396948,1,Scientific Literature,Bioorg Med Chem Lett,2019,None,
CHEMBL4062923,,0,624.49,2,5.31,4,COC(=O)Nc1ccc2c(c1)NC(=O)CCCCC[C@H](NC(=O)/C=C/c1cc(Cl)ccc1-n1cnnn1)c1nc-2c(Cl)[nH]1,Ki,'=',0.47,nM,9.33,,,UO_0000065,14.94,0.3,4.02,5.53,TRUE,CHEMBL4056973,Inhibition of human Factor XIa using S-2366 as chromogenic substrate after 60 mins by Lineweaver-Burk plot analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4052741,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,
CHEMBL4063677,,0,602.06,1,4.68,14,COC(=O)Nc1ccc2c(c1)NC(=O)C[C@@H](C)/C=C/C[C@H](NC(=O)/C=C/c1cc(Cl)ccc1-n1cnnn1)c1nc-2c[nH]1,Ki,'=',0.13,nM,9.89,,,UO_0000065,16.42,0.31,5.21,5.86,FALSE,CHEMBL4056973,Inhibition of human Factor XIa using S-2366 as chromogenic substrate after 60 mins by Lineweaver-Burk plot analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4052741,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,
CHEMBL4076558,,0,590.04,1,4.51,19,COC(=O)Nc1ccc2c(c1)NC(=O)[C@@H](C)CCC[C@H](NC(=O)/C=C/c1cc(Cl)ccc1-n1cnnn1)c1nc-2c[nH]1,Ki,'=',1.1,nM,8.96,,,UO_0000065,15.18,0.29,4.45,5.31,FALSE,CHEMBL4056973,Inhibition of human Factor XIa using S-2366 as chromogenic substrate after 60 mins by Lineweaver-Burk plot analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4052741,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,
CHEMBL4078696,,0,545.97,2,5.72,26,COC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)CCC[C@H](NC(=O)c1c(F)cc(C)cc1F)c1nc-2c(Cl)[nH]1,Ki,'=',10,nM,8,,,UO_0000065,14.65,0.29,2.28,6.39,FALSE,CHEMBL4056973,Inhibition of human Factor XIa using S-2366 as chromogenic substrate after 60 mins by Lineweaver-Burk plot analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4052741,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,
CHEMBL4067808,,0,590.04,1,4.51,24; diastereomer A,COC(=O)Nc1ccc2c(c1)NC(=O)CC(C)CC[C@H](NC(=O)/C=C/c1cc(Cl)ccc1-n1cnnn1)c1nc-2c[nH]1,Ki,'=',36,nM,7.44,,,UO_0000065,12.62,0.24,2.93,4.41,FALSE,CHEMBL4056973,Inhibition of human Factor XIa using S-2366 as chromogenic substrate after 60 mins by Lineweaver-Burk plot analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4052741,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,
CHEMBL4060950,,0,622.47,2,5.09,12,COC(=O)Nc1ccc2c(c1)NC(=O)CC/C=C/C[C@H](NC(=O)/C=C/c1cc(Cl)ccc1-n1cnnn1)c1nc-2c(Cl)[nH]1,Ki,'=',0.03,nM,10.52,,,UO_0000065,16.91,0.33,5.43,6.23,TRUE,CHEMBL4056973,Inhibition of human Factor XIa using S-2366 as chromogenic substrate after 60 mins by Lineweaver-Burk plot analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2820,Coagulation factor XI,Homo sapiens,SINGLE PROTEIN,CHEMBL4052741,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,
